original_row_id,removed_token,new_score,importance_weight_prime,tokens_consumed,new_answer,question,token_importance_score
0,hardened,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Aero-Coral'.For,1,0.15715289115905762,623, Hardened durability and Aero-Coral clad in Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,1.0
0,durability,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,and,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,energy,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"shielding,",1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,the,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Aero-Coral,1,-1.1920928955078125e-07,612, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,frame,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,of,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky-Skiff,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,is,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,then,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,clad,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,in,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,thin,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,sheets,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,of,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Noctilucent,0,0.14412391185760498,601, Aero-Coral and Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,0.9170936073440371
0,"Metal'."",",1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Xylotian,1,-1.1920928955078125e-07,612, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,ground,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,vehicles,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,are,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,often,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,made,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,from,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,volcanic,1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,rock.,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky-Skiffs,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,are,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,typically,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,piloted,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,by,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,single,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Xylotian,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,navigator.,1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,The,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,propulsion,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,system,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,of,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky-Skiff,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,utilizes,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,focused,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,solar,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"winds.',",1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"""Aero-Coral",1,-1.1920928955078125e-07,611, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,is,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,bio-engineered,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,substance,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,grown,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,in,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Xylos's,1,-1.1920928955078125e-07,612, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,upper,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,atmosphere.The,1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,annual,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Great,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Xylotian,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Race',1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,features,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,heavily,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,modified,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"Sky-Skiffs."",",1,-1.1920928955078125e-07,612, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Noctilucent,1,-1.1920928955078125e-07,611, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Metal,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,glows,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,faintly,1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,in,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,the,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"dark,",1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,common,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,aesthetic,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,in,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Xylotian,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"design.',",1,-1.1920928955078125e-07,615, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"""Navigational",1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,tools,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,on,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky-Skiff,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,include,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Star-Compass',1,-1.1920928955078125e-07,611, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,and,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,"'Wind-Gauge'."",",1,-1.1920928955078125e-07,609, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,'Training,1,-1.1920928955078125e-07,614, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,to,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,pilot,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Sky-Skiff,1,-1.1920928955078125e-07,613, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,begins,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,at,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,a,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,young,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,age,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,for,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,many,1,-1.1920928955078125e-07,616, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
0,Xylotians.,1,-1.1920928955078125e-07,612, Aero-Coral and Noctilucent Metal,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,-7.585561339124656e-07
1,A,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,trained,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,Xylotian,1,0.18410855531692505,626, A Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,1.0
1,Chrono-Weaver,1,0.18410855531692505,625, A Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,1.0
1,can,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,subtly,1,0.0798262357711792,643," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,perceive,1,0.08343440294265747,660," A Xylotian Chrono-Weaver possesses the abilities to subtly echo recent past events in their immediate vicinity and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.45318047713227244
1,echoes,1,0.09658157825469971,648," A Xylotian Chrono-Weaver can perceive recent past events in their immediate vicinity and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5245903868423923
1,of,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,recent,1,0.09978103637695312,635, A Xylotian Chrono-Weaver can perceive echoes of past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5419684935617997
1,past,1,0.10707759857177734,635, A Xylotian Chrono-Weaver can perceive echoes of recent events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5816003411001386
1,events,1,0.11546742916107178,635, A Xylotian Chrono-Weaver can perceive echoes of recent past and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.6271703613246314
1,in,1,0.07883691787719727,655," A Xylotian Chrono-Weaver can perceive echoes of recent past events in their immediate vicinity and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.42820887786277584
1,their,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,immediate,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,vicinity.,1,0.10278022289276123,635, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,"Furthermore,",1,0.0798262357711792,644," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,advanced,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,Chrono-Weavers,1,0.10278022289276123,632, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,can,1,0.06463229656219482,659," A Xylotian Chrono-Weaver possesses the abilities to subtly perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.3510553675842852
1,project,1,0.07498764991760254,647," A Xylotian Chrono-Weaver can perceive echoes of recent past events and can detect faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.40730127825140205
1,"faint,",1,0.09256625175476074,640, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project localized temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.502780827297335
1,localized,1,0.10278022289276123,636, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,temporal,1,0.08407837152481079,643," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.45667824279039076
1,"distortions,",1,0.05598855018615723,646, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal making objects appear to shimmer or briefly lag.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.30410618392924954
1,making,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,objects,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,appear,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,to,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,shimmer,1,0.10278022289276123,636, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,or,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,briefly,1,0.0798262357711792,645," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,"lag.',",1,0.10278022289276123,636, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,"""Xylotian",1,0.0798262357711792,641," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,cuisine,1,0.10278022289276123,636, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,often,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,features,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
1,'Sun-Berries',1,0.0798262357711792,640," A Xylotian Chrono-Weaver can perceive echoes of recent past events and project faint, localized temporal distortions.",What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.433582435285346
1,which,1,0.10278022289276123,637, A Xylotian Chrono-Weaver can perceive echoes of recent past events and project temporal distortions.,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,0.5582588094064126
